,Car Name,Car Model,Model Year,Price,Registration Year,Fuel Type,Kms Driven(kms),Engine Displacement(cc),Transmission,Year of Manufacture,Mileage(kmpl),Steering Type,Top Speed(kmph)
7038,Skoda,Skoda Rapid,2014.0,300000.0,2014.0,Diesel,65000.0,1598.0,Manual,2014.0,20.5,Power,185.0
7039,Datsun,Datsun RediGO,2020.0,389000.0,2020.0,Petrol,7940.0,999.0,Manual,2020.0,22.5,Power,165.0
7040,Hyundai,Hyundai Santro Xing,2010.0,114999.99999999999,2010.0,Petrol,100000.0,1086.0,Manual,2010.0,18.9,Power,141.0
7041,BMW,BMW 3 Series,2011.0,865000.0,2011.0,Diesel,40000.0,1995.0,Automatic,2011.0,16.07,Power,216.0
7042,Fiat,Fiat Linea,2011.0,185000.0,2011.0,Petrol,60000.0,1368.0,Manual,2011.0,14.6,Power,165.0
7043,BMW,BMW 5 Series,2019.0,3950000.0,2019.0,Diesel,19859.0,1995.0,Automatic,2019.0,20.37,Power,235.0
7044,Jeep,Jeep Wrangler,2023.0,6250000.0,2023.0,Petrol,7405.0,1998.0,Automatic,2023.0,12.1,Power,165.0
7045,Honda,Honda BR-V,2016.0,620000.0,2016.0,Petrol,52922.0,1497.0,Manual,2016.0,15.4,Power,165.0
7046,Ford,Ford Ecosport,2015.0,350000.0,2015.0,Petrol,60000.0,1499.0,Manual,2015.0,15.85,Power,182.0
7047,Hyundai,Hyundai Grand i10,2019.0,463999.99999999994,2019.0,Petrol,32000.0,1197.0,Manual,2019.0,18.9,Power,165.0
7048,Honda,Honda Jazz,2017.0,412000.0,2017.0,Petrol,47739.0,1199.0,Manual,2017.0,18.7,Power,172.0
7049,Maruti,Maruti Alto K10,2019.0,375000.0,2019.0,Petrol,10717.0,998.0,Automatic,2019.0,23.95,Power,145.0
7050,Honda,Honda City,2015.0,621000.0,2015.0,Diesel,41000.0,1498.0,Manual,2015.0,25.1,Power,190.0
7051,Hyundai,Hyundai Santro,2020.0,443000.0,2020.0,Petrol,17619.0,1086.0,Manual,2020.0,20.3,Electric,165.0
7052,Renault,Renault KWID,2021.0,422000.0,2021.0,Petrol,9221.0,999.0,Manual,2021.0,21.74,Electric,155.8
7053,Honda,Honda WR-V,2019.0,550000.0,2019.0,Petrol,70000.0,1199.0,Manual,2019.0,17.5,Electric,164.26
7054,Maruti,Maruti Swift,2019.0,545000.0,2019.0,Petrol,10519.0,1197.0,Manual,2019.0,22.38,Electric,160.0
7056,Maruti,Maruti Celerio,2022.0,597000.0,2022.0,CNG,19907.0,998.0,Manual,2022.0,35.6,Electric,150.0
7057,Maruti,Maruti Swift,2015.0,330000.0,2015.0,Petrol,84771.0,1197.0,Manual,2015.0,22.38,Electric,160.0
7058,Honda,Honda Brio,2015.0,595000.0,2015.0,Petrol,7000.0,1198.0,Automatic,2015.0,16.5,Power,185.0
7059,Honda,Honda City,2017.0,500000.0,2017.0,Petrol,50000.0,1497.0,Manual,2017.0,17.4,Power,189.0
7060,Audi,Audi A6,2013.0,1075000.0,2013.0,Diesel,52000.0,1968.0,Automatic,2013.0,17.68,Power,222.0
7061,Tata,Tata Nexon,2021.0,835000.0,2021.0,Petrol,15407.0,1199.0,Manual,2021.0,17.33,Electric,121.92
7062,Hyundai,Hyundai i10,2009.0,175000.0,2009.0,Petrol,50000.0,1197.0,Manual,2009.0,20.36,Power,170.0
7064,Honda,Honda City,2017.0,550000.0,2017.0,Petrol,58000.0,1497.0,Manual,2017.0,17.4,Power,189.0
7065,Hyundai,Hyundai Verna,2021.0,1025000.0,2021.0,Petrol,14000.0,1497.0,Manual,2021.0,17.7,Electric,191.0
7066,Hyundai,Hyundai Elantra,2014.0,350000.0,2014.0,Petrol,80000.0,1797.0,Manual,2014.0,16.3,Power,191.0
7067,Hyundai,Hyundai Elantra,2017.0,775000.0,2017.0,Petrol,45000.0,1999.0,Manual,2017.0,14.59,Power,210.0
7068,Maruti,Maruti Swift Dzire,2014.0,306000.0,2014.0,Petrol,119236.0,1197.0,Manual,2014.0,22.41,Electric,158.0
7069,Maruti,Maruti Baleno,2016.0,432000.0,2016.0,Petrol,98074.0,1197.0,Manual,2016.0,21.4,Power,180.0
7070,Mercedes-Benz,Mercedes-Benz C-Class,2013.0,1080000.0,2013.0,Diesel,40330.0,2143.0,Automatic,2013.0,14.84,Power,228.0
7071,Maruti,Maruti Swift Dzire,2014.0,314000.0,2014.0,Petrol,84989.0,1197.0,Manual,2014.0,22.41,Electric,158.0
7072,Maruti,Maruti Wagon R,2014.0,269000.0,2014.0,Petrol,72017.0,998.0,Manual,2014.0,20.51,Power,152.0
7073,Maruti,Maruti Ertiga,2015.0,521000.0,2015.0,Diesel,65002.0,1248.0,Manual,2015.0,20.77,Power,160.0
7074,Maruti,Maruti Swift Dzire,2015.0,342000.0,2015.0,Petrol,85862.0,1197.0,Manual,2015.0,22.41,Electric,158.0
7075,Maruti,Maruti Alto,2011.0,150000.0,2011.0,Petrol,70000.0,796.0,Manual,2011.0,19.7,Power,137.0
7076,Mahindra,Mahindra KUV 100 NXT,2017.0,407000.0,2017.0,Petrol,48005.0,1198.0,Manual,2017.0,18.15,Power,160.0
7077,Hyundai,Hyundai Santro,2019.0,459999.99999999994,2019.0,Petrol,8625.0,1086.0,Manual,2019.0,20.3,Power,165.0
7078,Tata,Tata Altroz,2020.0,725000.0,2020.0,Petrol,10000.0,1199.0,Manual,2020.0,19.33,Electric,121.92
7079,Skoda,Skoda Laura,2012.0,340000.0,2012.0,Diesel,67000.0,1968.0,Manual,2012.0,20.0,Power,192.0
7080,Tata,Tata Altroz,2020.0,735000.0,2020.0,Petrol,10000.0,1199.0,Manual,2020.0,19.33,Electric,121.92
7081,Hyundai,Hyundai Creta,2018.0,1200000.0,2018.0,Diesel,50000.0,1582.0,Manual,2018.0,19.67,Power,190.0
7082,Maruti,Maruti Zen Estilo,2011.0,145000.0,2011.0,Petrol,60000.0,998.0,Manual,2011.0,19.0,Power,160.0
7083,Maruti,Maruti Celerio,2017.0,350000.0,2017.0,Petrol,60000.0,998.0,Manual,2017.0,23.1,Power,150.0
7084,Audi,Audi Q5,2014.0,1950000.0,2014.0,Diesel,34000.0,1968.0,Automatic,2014.0,14.16,Power,200.0
7085,Maruti,Maruti A-Star,2012.0,300000.0,2012.0,Petrol,60000.0,998.0,Manual,2012.0,19.0,Power,164.0
7086,Toyota,Toyota Innova,2014.0,695000.0,2014.0,Diesel,152000.0,2494.0,Manual,2014.0,12.99,Power,155.0
7087,Land Rover,Land Rover Range Rover Sport,2014.0,5600000.0,2014.0,Diesel,45000.0,3993.0,Automatic,2014.0,12.65,Power,210.0
7088,Toyota,Toyota Corolla Altis,2013.0,399000.0,2013.0,Petrol,56766.0,1798.0,Manual,2013.0,14.53,Power,205.0
7089,Tata,Tata New Safari,2022.0,2109000.0,2022.0,Diesel,7114.0,1956.0,Automatic,2022.0,14.08,Power,165.0
7090,Tata,Tata New Safari,2021.0,2000000.0,2021.0,Diesel,25508.0,1956.0,Automatic,2021.0,14.08,Power,165.0
7091,Maruti,Maruti Wagon R,2012.0,217000.0,2012.0,Petrol,39369.0,998.0,Manual,2012.0,18.9,Power,152.0
7092,Mahindra,Mahindra XUV500,2018.0,886000.0,2018.0,Diesel,96707.0,2179.0,Manual,2018.0,15.1,Power,185.0
7093,Hyundai,Hyundai i20 Active,2016.0,550000.0,2016.0,Petrol,50000.0,1197.0,Manual,2016.0,17.19,Power,160.0
7094,Renault,Renault KWID,2019.0,327000.0,2019.0,Petrol,30345.0,799.0,Manual,2019.0,22.25,Electric,135.0
7095,Toyota,Toyota Fortuner,2016.0,1775000.0,2016.0,Diesel,128232.0,2982.0,Automatic,2016.0,12.55,Power,176.0
7096,Honda,Honda WR-V,2017.0,487000.0,2017.0,Petrol,54018.0,1199.0,Manual,2017.0,17.5,Electric,164.26
7097,Hyundai,Hyundai Verna,2016.0,612000.0,2016.0,Diesel,32007.0,1582.0,Manual,2016.0,23.9,Power,190.0
7098,Hyundai,Hyundai i10,2015.0,310000.0,2015.0,Petrol,100000.0,1086.0,Manual,2015.0,19.81,Power,165.0
7099,Hyundai,Hyundai Santro Xing,2014.0,245000.00000000003,2014.0,Petrol,30000.0,1086.0,Manual,2014.0,17.92,Power,166.0
7100,Volvo,Volvo S60 Cross Country,2018.0,1980000.0,2018.0,Diesel,66452.0,2400.0,Automatic,2018.0,19.6,Power,210.0
7101,Volvo,Volvo XC60,2021.0,4500000.0,2021.0,Diesel,38706.0,2400.0,Automatic,2021.0,11.2,Power,205.0
7102,Honda,Honda City,2018.0,650000.0,2018.0,Petrol,80000.0,1497.0,Manual,2018.0,17.4,Power,189.0
7103,Hyundai,Hyundai Verna,2015.0,750000.0,2015.0,Petrol,60000.0,1591.0,Manual,2015.0,17.01,Power,196.0
7104,Hyundai,Hyundai i20 Active,2016.0,500000.0,2016.0,Petrol,120000.0,1197.0,Manual,2016.0,17.19,Power,170.41
7105,Chevrolet,Chevrolet Tavera,2012.0,720000.0,2012.0,Diesel,150000.0,2499.0,Manual,2012.0,12.2,Power,138.0
7106,Honda,Honda City,2017.0,790000.0,2017.0,Diesel,19000.0,1498.0,Manual,2017.0,26.0,Power,175.0
7107,Toyota,Toyota Innova,2012.0,645000.0,2012.0,Diesel,260000.0,2494.0,Manual,2012.0,12.8,Power,151.0
7108,Honda,Honda City,2014.0,403000.0,2014.0,Petrol,71552.0,1497.0,Manual,2014.0,17.4,Power,195.0
7109,Hyundai,Hyundai Grand i10,2015.0,301000.0,2015.0,Petrol,65039.0,1197.0,Manual,2015.0,18.9,Power,165.0
7110,Hyundai,Hyundai Santro Xing,2007.0,,2007.0,Petrol,60000.0,1086.0,Manual,2007.0,17.92,Power,166.0
7111,Renault,Renault KWID,2019.0,359000.0,2020.0,Petrol,73578.0,999.0,Manual,2019.0,23.01,Power,155.8
7112,Hyundai,Hyundai Santro,2021.0,511000.00000000006,2021.0,Petrol,27160.0,1086.0,Automatic,2021.0,20.3,Electric,165.0
7113,Hyundai,Hyundai i20,2017.0,425000.0,2017.0,Petrol,36000.0,1197.0,Manual,2017.0,18.6,Power,170.0
7114,Hyundai,Hyundai Grand i10,2014.0,277000.0,2014.0,Petrol,84367.0,1197.0,Manual,2014.0,18.9,Power,165.0
7115,Maruti,Maruti Ertiga,2019.0,750000.0,2019.0,Petrol,32599.0,1462.0,Manual,2019.0,19.01,Power,164.0
7116,Renault,Renault Duster,2017.0,551000.0,2017.0,Petrol,47530.0,1598.0,Manual,2017.0,13.06,Power,160.0
7117,Honda,Honda Brio,2014.0,254000.0,2014.0,Petrol,35457.0,1198.0,Manual,2014.0,19.4,Power,164.0
7118,Kia,Kia Seltos,2020.0,1275000.0,2020.0,Petrol,28134.0,1497.0,Automatic,2020.0,16.5,Electric,165.0
7120,Hyundai,Hyundai i10,2011.0,270000.0,2011.0,Petrol,28000.0,1197.0,Automatic,2011.0,16.95,Power,165.0
7121,Jeep,Jeep Compass Trailhawk,2023.0,2000000.0,2023.0,Diesel,20000.0,1998.0,Automatic,2023.0,17.1,Power,165.0
7122,Land Rover,Land Rover Range Rover Velar,2020.0,7900000.0,2020.0,Petrol,33582.0,1997.0,Automatic,2020.0,15.8,Power,217.0
7123,Hyundai,Hyundai i10,2014.0,254999.99999999997,2014.0,Petrol,46005.0,1197.0,Manual,2014.0,20.36,Power,165.0
7124,MG,MG Gloster,2021.0,3450000.0,2021.0,Diesel,2565.0,1996.0,Automatic,2021.0,12.4,Electric,165.0
7125,Maruti,Maruti Swift,2018.0,535000.0,2018.0,Petrol,28000.0,1197.0,Automatic,2018.0,22.0,Power,160.0
7126,Honda,Honda Jazz,2015.0,440000.00000000006,2015.0,Petrol,32000.0,1199.0,Automatic,2015.0,18.2,Power,172.0
7127,Maruti,Maruti Swift Dzire,2009.0,225000.0,2009.0,Petrol,45000.0,1298.0,Manual,2009.0,17.5,Power,156.0
7128,Mahindra,Mahindra XUV500,2019.0,1295000.0,2019.0,Diesel,78565.0,2179.0,Manual,2019.0,15.1,Power,185.0
7129,MG,MG Hector,2022.0,1792000.0000000002,2022.0,Petrol,10197.0,1451.0,Automatic,2022.0,16.56,Power,165.0
7130,Hyundai,Hyundai EON,2014.0,180000.0,2014.0,Petrol,60000.0,814.0,Manual,2014.0,21.1,Power,135.0
7131,Honda,Honda City,2017.0,602000.0,2018.0,Petrol,32844.0,1497.0,Manual,2017.0,17.8,Power,195.0
7132,Tata,Tata Tiago,2022.0,743000.0,2023.0,CNG,5198.0,1199.0,Manual,2022.0,26.49,Electric,121.92
7133,Hyundai,Hyundai i20,2013.0,335000.0,2013.0,Petrol,40000.0,1197.0,Manual,2013.0,18.5,Power,170.0
7134,Skoda,Skoda Rapid,2019.0,750000.0,2019.0,Petrol,19355.0,1598.0,Automatic,2019.0,14.84,Power,185.0
7135,Maruti,Maruti Swift Dzire,2010.0,240000.0,2010.0,Petrol,60000.0,1298.0,Manual,2010.0,17.5,Power,156.0
7136,Maruti,Maruti Wagon R,2019.0,474000.0,2019.0,Petrol,31197.0,998.0,Manual,2019.0,21.79,Power,152.0
7137,Datsun,Datsun RediGO,2021.0,346000.0,2021.0,Petrol,6651.0,999.0,Manual,2021.0,21.7,Power,165.0
7138,Chevrolet,Chevrolet Spark,2009.0,,2009.0,Petrol,60000.0,995.0,Manual,2009.0,18.0,Power,161.0
7139,Honda,Honda BR-V,2018.0,745000.0,2018.0,Petrol,35000.0,1497.0,Manual,2018.0,15.4,Power,165.0
7141,Honda,Honda City,2016.0,550000.0,2016.0,Petrol,50469.0,1497.0,Automatic,2016.0,18.0,Power,195.0
7142,Maruti,Maruti Swift,2018.0,524000.0,2018.0,Petrol,32000.0,1197.0,Manual,2018.0,22.0,Power,160.0
7143,Toyota,Toyota Corolla Altis,2016.0,850000.0,2016.0,Petrol,36000.0,1798.0,Automatic,2016.0,14.28,Power,200.0
7144,Datsun,Datsun RediGO,2018.0,210000.0,2018.0,Petrol,30000.0,799.0,Manual,2018.0,22.7,Power,145.0
7145,Mahindra,Mahindra XUV500,2018.0,999000.0,2018.0,Diesel,68042.0,2179.0,Automatic,2018.0,16.0,Power,185.0
7146,Hyundai,Hyundai i10,2014.0,229999.99999999997,2014.0,Petrol,65000.0,1197.0,Manual,2014.0,20.36,Power,165.0
7147,Maruti,Maruti Swift,2020.0,549000.0,2020.0,Petrol,24000.0,1197.0,Manual,2020.0,20.4,Power,165.0
7148,Maruti,Maruti Ciaz,2016.0,520000.0,2016.0,Diesel,82948.0,1248.0,Manual,2016.0,28.09,Power,190.0
7149,Maruti,Maruti Zen Estilo,2010.0,141000.0,2010.0,Petrol,23162.0,998.0,Manual,2010.0,19.0,Power,160.0
7150,Maruti,Maruti Ritz,2010.0,129000.0,2010.0,Petrol,45000.0,1197.0,Manual,2010.0,18.5,Power,156.0
7151,Honda,Honda WR-V,2020.0,641000.0,2020.0,Petrol,7281.0,1199.0,Manual,2020.0,17.5,Electric,164.26
7152,Hyundai,Hyundai i20 Active,2016.0,466000.0,2016.0,Petrol,29428.0,1197.0,Manual,2016.0,17.19,Power,160.0
7153,Hyundai,Hyundai Creta,2018.0,844999.9999999999,2018.0,Petrol,64000.0,1591.0,Manual,2018.0,15.8,Power,165.0
7154,Maruti,Maruti Alto 800,2016.0,215000.0,2017.0,Petrol,62202.0,796.0,Manual,2016.0,22.05,Power,140.0
7155,Honda,Honda City,2018.0,725000.0,2018.0,Petrol,47000.0,1497.0,Manual,2018.0,17.4,Power,189.0
7156,Tata,Tata Tigor,2022.0,772000.0,2022.0,CNG,13145.0,1199.0,Manual,2022.0,26.49,Electric,121.92
7157,Hyundai,Hyundai EON,2017.0,254999.99999999997,2017.0,Petrol,119490.0,814.0,Manual,2017.0,21.1,Power,135.0
7158,Mahindra,Mahindra XUV500,2021.0,1673999.9999999998,2021.0,Diesel,8000.0,2179.0,Manual,2021.0,15.1,Power,185.0
7159,Honda,Honda City,2015.0,525000.0,2015.0,Diesel,45000.0,1498.0,Manual,2015.0,25.1,Power,190.0
7160,Maruti,Maruti Wagon R Stingray,2016.0,295000.0,2016.0,Petrol,46422.0,998.0,Manual,2016.0,20.51,Power,150.0
7161,Hyundai,Hyundai i10,2014.0,235000.0,2014.0,Petrol,64000.0,1197.0,Manual,2014.0,20.36,Power,165.0
7162,Volkswagen,Volkswagen Ameo,2020.0,495000.0,2020.0,Diesel,52000.0,1498.0,Manual,2020.0,21.66,Power,163.0
7164,Hyundai,Hyundai EON,2013.0,186000.0,2013.0,Petrol,15000.0,814.0,Manual,2013.0,21.1,Power,135.0
7165,Kia,Kia Seltos,2020.0,1265000.0,2020.0,Petrol,45000.0,1353.0,Manual,2020.0,16.5,Electric,165.0
7166,Hyundai,Hyundai Creta,2018.0,894999.9999999999,2018.0,Petrol,65000.0,1591.0,Automatic,2018.0,14.8,Power,165.0
7167,Jeep,Jeep Compass,2018.0,950000.0,2018.0,Diesel,65000.0,1956.0,Manual,2018.0,17.1,Power,160.21
7168,Honda,Honda City,2019.0,727000.0,2019.0,Petrol,21628.0,1497.0,Manual,2019.0,17.4,Power,189.0
7169,Maruti,Maruti Swift,2016.0,426999.99999999994,2016.0,Petrol,8347.0,1197.0,Manual,2016.0,22.38,Electric,160.0
7170,Mahindra,Mahindra Scorpio,2016.0,875000.0,2016.0,Diesel,72057.0,2179.0,Manual,2016.0,15.4,Power,150.0
7171,Hyundai,Hyundai Grand i10,2017.0,349000.0,2017.0,Petrol,52549.0,1197.0,Manual,2017.0,18.9,Power,165.0
7172,Honda,Honda City,2014.0,450000.0,2014.0,Petrol,44540.0,1497.0,Automatic,2014.0,18.0,Power,195.0
7173,Maruti,Maruti Swift,2014.0,320000.0,2014.0,Petrol,44000.0,1197.0,Manual,2014.0,18.6,Power,160.0
7174,Hyundai,Hyundai Grand i10 Nios,2019.0,646000.0,2020.0,Diesel,53084.0,1186.0,Manual,2019.0,26.2,Electric,165.0
7175,Maruti,Maruti XL6,2021.0,950000.0,2021.0,Petrol,10000.0,1462.0,Manual,2021.0,19.01,Power,165.0
7176,Toyota,Toyota Corolla Altis,2018.0,1124000.0,2018.0,Petrol,34339.0,1798.0,Automatic,2018.0,14.28,Power,200.0
7177,Kia,Kia Seltos,2020.0,1057000.0,2020.0,Petrol,15456.0,1497.0,Manual,2020.0,16.8,Electric,165.0
7178,Maruti,Maruti XL6,2021.0,950000.0,2021.0,Petrol,10000.0,1462.0,Manual,2021.0,19.01,Power,165.0
7179,Hyundai,Hyundai Santro,2018.0,385000.0,2018.0,Petrol,68000.0,1086.0,Manual,2018.0,20.3,Power,165.0
7180,Maruti,Maruti SX4 S Cross,2021.0,875000.0,2021.0,Petrol,10000.0,1462.0,Manual,2021.0,18.55,Electric,165.0
7181,Mahindra,Mahindra TUV 300,2017.0,520000.0,2017.0,Diesel,100000.0,1493.0,Manual,2017.0,18.49,Power,156.0
7182,Mahindra,Mahindra TUV 300,2019.0,675000.0,2019.0,Diesel,59639.0,1493.0,Manual,2019.0,18.49,Power,156.0
7183,Maruti,Maruti Celerio,2017.0,360000.0,2017.0,Petrol,50000.0,998.0,Manual,2017.0,23.1,Power,150.0
7184,Audi,Audi A6,2016.0,1795000.0,2016.0,Petrol,37000.0,1798.0,Automatic,2016.0,15.26,Power,233.0
7185,Renault,Renault Scala,2013.0,235000.0,2013.0,Petrol,60000.0,1498.0,Manual,2013.0,16.95,Power,165.0
7186,Hyundai,Hyundai i20 N Line,2022.0,900000.0,2022.0,Petrol,8000.0,998.0,Manual,2022.0,20.0,Electric,165.0
7187,Maruti,Maruti Ertiga,2017.0,800000.0,2017.0,Diesel,31000.0,1248.0,Manual,2017.0,24.52,Power,160.0
7188,Honda,Honda Amaze,2016.0,357000.0,2016.0,Petrol,44890.0,1198.0,Manual,2016.0,18.0,Power,160.0
7189,Hyundai,Hyundai Creta,2017.0,620000.0,2017.0,Diesel,48752.0,1396.0,Manual,2017.0,22.1,Power,165.0
7190,Tata,Tata New Safari,2022.0,2350000.0,2022.0,Diesel,10000.0,1956.0,Automatic,2022.0,14.08,Power,165.0
7191,Mahindra,Mahindra KUV 100,2017.0,372000.0,2017.0,Petrol,5151.0,1198.0,Manual,2017.0,18.15,Power,160.0
7192,Maruti,Maruti Alto 800,2017.0,275000.0,2017.0,Petrol,28807.0,796.0,Manual,2017.0,22.05,Power,140.0
7193,Hyundai,Hyundai Santro Xing,2014.0,220000.00000000003,2014.0,Petrol,30000.0,1086.0,Manual,2014.0,17.92,Power,166.0
7194,Honda,Honda City,2019.0,763000.0,2019.0,Petrol,20593.0,1497.0,Manual,2019.0,17.4,Power,189.0
7195,Tata,Tata Altroz,2020.0,735000.0,2020.0,Petrol,10000.0,1199.0,Manual,2020.0,19.33,Electric,121.92
7196,Honda,Honda Amaze,2015.0,260000.0,2015.0,Petrol,82879.0,1198.0,Manual,2015.0,18.0,Power,160.0
7198,Maruti,Maruti Ignis,2019.0,409999.99999999994,2019.0,Petrol,100000.0,1197.0,Manual,2019.0,20.89,Electrical,165.0
7199,Maruti,Maruti Ertiga,2018.0,791000.0,2018.0,Diesel,66000.0,1248.0,Manual,2018.0,25.47,Power,160.0
7200,Toyota,Toyota Innova,2015.0,745000.0,2015.0,Diesel,177000.0,2494.0,Manual,2015.0,12.99,Power,155.0
7201,Toyota,Toyota Innova Crysta,2021.0,1850000.0,2021.0,Diesel,21100.0,2393.0,Manual,2021.0,12.0,Power,128.84
7202,Tata,Tata Sumo Victa,2005.0,110000.00000000001,2005.0,Diesel,120000.0,1948.0,Manual,2005.0,12.2,Power,240.0
7203,Hyundai,Hyundai i10,2015.0,310000.0,2015.0,Petrol,100000.0,1086.0,Manual,2015.0,19.81,Power,165.0
7204,BMW,BMW 6 Series,2018.0,3900000.0,2018.0,Diesel,44227.0,2993.0,Automatic,2018.0,17.09,Power,165.0
7205,Toyota,Toyota Fortuner,2015.0,1350000.0,2015.0,Diesel,70000.0,2982.0,Automatic,2015.0,12.55,Power,176.0
7206,Honda,Honda WR-V,2019.0,650000.0,2019.0,Petrol,45000.0,1199.0,Manual,2019.0,17.5,Electric,164.26
7207,Hyundai,Hyundai Alcazar,2021.0,1600000.0,2021.0,Petrol,50000.0,1999.0,Manual,2021.0,14.5,Power,165.0
7208,Maruti,Maruti Swift,2019.0,449000.0,2019.0,Petrol,77042.0,1197.0,Manual,2019.0,22.38,Electric,160.0
7209,Tata,Tata Tigor,2021.0,517000.0,2021.0,Petrol,42325.0,1199.0,Manual,2021.0,19.28,Electric,121.92
7210,Volkswagen,Volkswagen Polo,2017.0,500000.0,2017.0,Petrol,50000.0,1199.0,Manual,2017.0,16.2,Power,165.0
7211,Maruti,Maruti Swift,2015.0,400000.0,2015.0,Petrol,37196.0,1197.0,Manual,2015.0,22.38,Electric,160.0
7212,Maruti,Maruti Baleno,2017.0,459999.99999999994,2017.0,Diesel,61530.0,1248.0,Manual,2017.0,27.39,Power,170.0
7213,Hyundai,Hyundai i20 Active,2016.0,580000.0,2016.0,Petrol,48000.0,1197.0,Manual,2016.0,17.19,Power,160.0
7214,Maruti,Maruti Vitara Brezza,2017.0,643000.0,2017.0,Diesel,74444.0,1248.0,Manual,2017.0,24.3,Power,172.0
7215,Skoda,Skoda Fabia,2011.0,200000.0,2011.0,Petrol,120000.0,1198.0,Manual,2011.0,16.25,Power,163.0
7216,Maruti,Maruti S-Presso,2020.0,411000.00000000006,2020.0,Petrol,11768.0,998.0,Manual,2020.0,21.7,Power,190.0
7217,Renault,Renault KWID,2020.0,384000.0,2020.0,Petrol,19715.0,799.0,Manual,2020.0,22.3,Electric,135.0
7218,Honda,Honda WR-V,2018.0,500000.0,2018.0,Petrol,54581.0,1199.0,Manual,2018.0,17.5,Electric,164.26
7219,Audi,Audi A6,2014.0,1475000.0,2014.0,Diesel,34000.0,1968.0,Automatic,2014.0,17.68,Power,222.0
7220,Hyundai,Hyundai i20,2016.0,500000.0,2016.0,Petrol,50000.0,1197.0,Manual,2016.0,18.6,Power,170.0
7221,Volkswagen,Volkswagen Polo,2014.0,360000.0,2014.0,Petrol,40000.0,1198.0,Manual,2014.0,16.47,Power,165.0
7222,Toyota,Toyota Fortuner,2015.0,1450000.0,2015.0,Diesel,70000.0,2982.0,Automatic,2015.0,12.55,Power,176.0
7223,Porsche,Porsche Macan,2016.0,4200000.0,2016.0,Petrol,19600.0,1984.0,Automatic,2016.0,13.6,Power,229.0
7224,Chevrolet,Chevrolet Tavera,2011.0,350000.0,2011.0,Diesel,120000.0,2499.0,Manual,2011.0,14.8,Manual,138.0
7225,BMW,BMW X3,2012.0,1199000.0,2012.0,Diesel,68000.0,1995.0,Automatic,2012.0,16.09,Power,210.0
7226,Tata,Tata Manza,2014.0,220000.00000000003,2014.0,Diesel,70000.0,1248.0,Manual,2014.0,21.02,Power,163.0
7227,Hyundai,Hyundai Grand i10,2016.0,330000.0,2016.0,Diesel,50000.0,1120.0,Manual,2016.0,24.0,Power,157.0
7228,Tata,Tata Tigor,2021.0,518000.0,2021.0,Petrol,70179.0,1199.0,Manual,2021.0,19.28,Electric,121.92
7229,Maruti,Maruti A-Star,2010.0,141000.0,2010.0,Petrol,54501.0,998.0,Manual,2010.0,19.0,Power,164.0
7230,Renault,Renault Captur,2018.0,800000.0,2018.0,Diesel,20000.0,1461.0,Manual,2018.0,20.37,Power,165.0
7231,Maruti,Maruti Alto 800,2016.0,227000.0,2016.0,Petrol,28651.0,796.0,Manual,2016.0,22.05,Power,140.0
7232,Honda,Honda City,2014.0,372000.0,2014.0,Petrol,64787.0,1497.0,Manual,2014.0,17.4,Power,195.0
7233,Toyota,Toyota Fortuner,2014.0,1300000.0,2014.0,Diesel,138726.0,2982.0,Manual,2014.0,13.0,Power,176.0
7234,Maruti,Maruti Wagon R,2019.0,437000.0,2020.0,Petrol,24147.0,998.0,Manual,2019.0,21.79,Power,152.0
7235,Toyota,Toyota Corolla Altis,2017.0,950000.0,2017.0,Petrol,65000.0,1798.0,Automatic,2017.0,14.28,Power,200.0
7236,Honda,Honda City,2015.0,421000.0,2015.0,Petrol,79513.0,1497.0,Manual,2015.0,17.4,Power,195.0
7237,Hyundai,Hyundai i20,2010.0,193000.0,2010.0,Petrol,87845.0,1197.0,Manual,2010.0,18.5,Power,170.0
7238,Maruti,Maruti Ertiga,2015.0,750000.0,2015.0,Petrol,20000.0,1373.0,Manual,2015.0,16.02,Power,164.0
7239,Volkswagen,Volkswagen Jetta,2015.0,599000.0,2015.0,Petrol,55000.0,1390.0,Manual,2015.0,14.69,Power,202.0
7240,Mahindra,Mahindra KUV 100 NXT,2020.0,470000.0,2020.0,Petrol,60000.0,1198.0,Manual,2020.0,18.15,Electric,160.0
7241,Honda,Honda Brio,2014.0,335000.0,2014.0,Petrol,47183.0,1198.0,Manual,2014.0,19.4,Power,164.0
7242,Toyota,Toyota Innova,2015.0,1050000.0,2015.0,Diesel,150000.0,2494.0,Manual,2015.0,12.99,Power,155.0
7243,Mercedes-Benz,Mercedes-Benz E-Class,2015.0,2199000.0,2015.0,Diesel,41510.0,2143.0,Automatic,2015.0,14.21,Power,242.0
7244,Hyundai,Hyundai Elantra,2017.0,843000.0,2017.0,Diesel,54600.0,1582.0,Manual,2017.0,22.54,Power,191.0
7245,Hyundai,Hyundai Santro Xing,2007.0,,2007.0,Petrol,20000.0,1086.0,Manual,2007.0,18.9,Power,166.0
7246,Renault,Renault Triber,2022.0,650000.0,2022.0,Petrol,4000.0,999.0,Manual,2022.0,20.0,Electric,135.0
7247,Chevrolet,Chevrolet Sail,2015.0,180000.0,2015.0,Petrol,70000.0,1199.0,Manual,2015.0,18.2,Power,155.0
